"","Y","A","X1","X2","X3","X4","X5M","U1","U2","U3","U4","U5","GP","True.PS","True.OR","True.OR.0","True.OR.1","True.OR.2","True.OR.3","True.OR.4","True.OR.5","True.OR.6","True.OR.7","True.OR.8","True.OR.9","True.OR.10","True.Rule.0.45","True.Rule.0.46","True.Rule.0.47","True.Rule.0.48","True.Rule.0.49","True.Rule.0.5","True.Rule.0.51","True.Rule.0.52","True.Rule.0.53","True.Rule.0.54","True.Rule.0.55","GP.1","SSID","PS.Est","OR.Est","OR.Est.0","OR.Est.1","OR.Est.2","OR.Est.3","OR.Est.4","OR.Est.5","OR.Est.6","OR.Est.7","OR.Est.8","OR.Est.9","OR.Est.10","Indirect.OR.Rule0.45","Indirect.OR.Rule0.46","Indirect.OR.Rule0.47","Indirect.OR.Rule0.48","Indirect.OR.Rule0.49","Indirect.OR.Rule0.5","Indirect.OR.Rule0.51","Indirect.OR.Rule0.52","Indirect.OR.Rule0.53","Indirect.OR.Rule0.54","Indirect.OR.Rule0.55","IPW.Starting0.45","IPW.Starting0.46","IPW.Starting0.47","IPW.Starting0.48","IPW.Starting0.49","IPW.Starting0.5","IPW.Starting0.51","IPW.Starting0.52","IPW.Starting0.53","IPW.Starting0.54","IPW.Starting0.55","OR.Starting0.45","OR.Starting0.46","OR.Starting0.47","OR.Starting0.48","OR.Starting0.49","OR.Starting0.5","OR.Starting0.51","OR.Starting0.52","OR.Starting0.53","OR.Starting0.54","OR.Starting0.55","DR.Starting0.45","DR.Starting0.46","DR.Starting0.47","DR.Starting0.48","DR.Starting0.49","DR.Starting0.5","DR.Starting0.51","DR.Starting0.52","DR.Starting0.53","DR.Starting0.54","DR.Starting0.55","Adj1.IPW.450","Adj1.IPW.460","Adj1.IPW.470","Adj1.IPW.480","Adj1.IPW.490","Adj1.IPW.500","Adj1.IPW.510","Adj1.IPW.520","Adj1.IPW.530","Adj1.IPW.540","Adj1.IPW.550","Adj1.OR.450","Adj1.OR.460","Adj1.OR.470","Adj1.OR.480","Adj1.OR.490","Adj1.OR.500","Adj1.OR.510","Adj1.OR.520","Adj1.OR.530","Adj1.OR.540","Adj1.OR.550","Adj1.DR.450","Adj1.DR.460","Adj1.DR.470","Adj1.DR.480","Adj1.DR.490","Adj1.DR.500","Adj1.DR.510","Adj1.DR.520","Adj1.DR.530","Adj1.DR.540","Adj1.DR.550","Adj2.IPW.450","Adj2.IPW.460","Adj2.IPW.470","Adj2.IPW.480","Adj2.IPW.490","Adj2.IPW.500","Adj2.IPW.510","Adj2.IPW.520","Adj2.IPW.530","Adj2.IPW.540","Adj2.IPW.550","Adj2.OR.450","Adj2.OR.460","Adj2.OR.470","Adj2.OR.480","Adj2.OR.490","Adj2.OR.500","Adj2.OR.510","Adj2.OR.520","Adj2.OR.530","Adj2.OR.540","Adj2.OR.550","Adj2.DR.450","Adj2.DR.460","Adj2.DR.470","Adj2.DR.480","Adj2.DR.490","Adj2.DR.500","Adj2.DR.510","Adj2.DR.520","Adj2.DR.530","Adj2.DR.540","Adj2.DR.550"
"1",0.44009903316079,0.428571428571429,0.187047192122848,-0.27020551296719,0.714285714285714,-0.0639896222440301,7,0.212209226798116,0.241329821176344,0.285714285714286,0.0512958379012128,-0.169019045796429,1,0.293574673536762,0.48097693023462,0.395174901554157,0.423775577780978,0.452376254007799,0.48097693023462,0.509577606461441,0.538178282688262,0.566778958915083,0.595379635141904,NA,NA,NA,0.273845165712896,0.323794034657182,0.373742903601467,0.423691772545753,0.473640641490039,0.523589510434325,0.573538379378611,0.623487248322896,0.673436117267182,0.723384986211468,0.773333855155754,1,2,0.112149130968751,0.486785081993282,0.436666726150464,0.447376359850675,0.471202410904386,0.486785081993282,0.519439869490883,0.560958737028631,0.593706804355054,0.62084888929526,0,0,0,0.131384365594619,0.208664065913649,0.277878276925797,0.340790014285095,0.398433033534589,0.45173930601261,0.501575018878658,0.548711063035498,0.59381750534471,0.637478440170488,0.680215243798437,0.199979391025313,0.202194714114524,0.20440530144303,0.20661923008171,0.208805081888072,0.210995255236261,0.213179975018634,0.21536005623402,0.217536258119742,0.219709331520506,0.221880020215936,0.131377839074359,0.208650666031811,0.277876087774185,0.34079088941983,0.398429342243956,0.451740516247554,0.50157618308343,0.548711693087298,0.593816552830101,0.637478511520593,0.680233700190105,0.598679734471511,0.614439264244808,0.630015916614782,0.64553837348989,0.661139140233078,0.676943759543524,0.69309336343321,0.709735969063597,0.72706912461067,0.745280984620358,0.764696764373294,0.2,0.202,0.204,0.207,0.209,0.211,0.213,0.215,0.218,0.22,0.222,0.131,0.209,0.278,0.341,0.398,0.452,0.502,0.549,0.594,0.637,0.68,0.599,0.614,0.63,0.646,0.661,0.677,0.693,0.71,0.727,0.745,0.765,0.2,0.202,0.204,0.207,0.209,0.211,0.213,0.215,0.218,0.22,0.222,0.131,0.209,0.278,0.341,0.398,0.452,0.502,0.549,0.594,0.637,0.68,0.599,0.614,0.63,0.646,0.661,0.677,0.693,0.71,0.727,0.745,0.765
"2",0.552632297979817,0.75,0.00348648854954568,0.505913864939508,0.625,-0.161033088204878,8,-0.0899979174462643,-0.281138158473418,0.75,-1.11981199176396,-0.183862790922348,2,0.159784315193191,0.55887734122081,0.40790490413968,0.433066976986535,0.45822904983339,0.483391122680245,0.5085531955271,0.533715268373955,0.55887734122081,0.584039414067665,0.60920148691452,NA,NA,0.209119773818543,0.258797715997947,0.30847565817735,0.358153600356753,0.407831542536157,0.45750948471556,0.507187426894964,0.556865369074367,0.606543311253771,0.656221253433174,0.705899195612578,2,2,0.167607877771272,0.552138870191534,0.424234451966935,0.435014847688784,0.458698731539575,0.477527322963293,0.493381963746636,0.521935126437689,0.552138870191534,0.568991342353354,0.598791980514671,0,0,0.19985788586249,0.264756155427966,0.32762408148547,0.388411641597585,0.446853310378778,0.502894643338293,0.556777556819445,0.608959787951375,0.660007342800073,0.710507136419042,0.760982763209141,0.529365913041288,0.532489005507957,0.535586442587076,0.538659933773224,0.541709977152001,0.544742063103158,0.547754734050206,0.550739512971838,0.553727473456226,0.55669032580463,0.55963933647459,0.199860754372418,0.264756640928221,0.327623520585892,0.388409464740047,0.44685101554352,0.502894110565001,0.556768002976716,0.608960576785353,0.66000718384732,0.710509205301301,0.76097452448805,0.199838644963818,0.264658911582128,0.327339489463851,0.387782395970101,0.445722451360445,0.501111467797594,0.554273254714529,0.605696513584816,0.656058402180023,0.706058812150882,0.756349147896661,0.529,0.532,0.536,0.539,0.542,0.545,0.548,0.551,0.554,0.557,0.56,0.2,0.265,0.328,0.388,0.447,0.503,0.557,0.609,0.66,0.711,0.761,0.2,0.265,0.327,0.388,0.446,0.501,0.554,0.606,0.656,0.706,0.756,0.529,0.532,0.536,0.539,0.542,0.545,0.548,0.551,0.554,0.557,0.56,0.2,0.265,0.328,0.388,0.447,0.503,0.557,0.609,0.66,0.711,0.761,0.2,0.265,0.327,0.388,0.446,0.501,0.554,0.606,0.656,0.706,0.756
"3",0.496547339658701,0,0.408429909359363,-0.420100461073193,0,1.27700637535018,2,0.354476890799294,-0.270788796762187,0.5,0.132208477999778,1.68423055736309,3,0.96806222612003,0.4,0.4,0.540768632067125,0.68153726413425,NA,NA,NA,NA,NA,NA,NA,NA,0.177596383746052,0.213115660495263,0.248634937244473,0.284154213993684,0.319673490742894,0.355192767492105,0.390712044241316,0.426231320990526,0.461750597739737,0.497269874488947,0.532789151238158,3,1,0.767974969798654,0.348020639206989,0.348020639206989,0.437863899368199,0.484345764918431,0,0,0,0,0,0,0,0,0.678698664776483,0.764076981835111,0.855432613082998,0.954230231612331,0.99999997209705,0.999999984981175,0.999999984981175,0.999999984981175,0.999999984981175,0.999999984981175,0.999999984981175,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,0.678702783720613,0.764076337711716,0.855433384169457,0.954229572878127,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1,1,1,1,1,1,1,1,1,1,1,0.679,0.764,0.855,0.954,1,1,1,1,1,1.03952424736582,1.07336563460791,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.679,0.764,0.855,0.954,1,1,1.0525264985053,1.11209260543004,1.15689478263985,1.21747550416765,1.28639757083501,0,0,0,0,4.07439794245219,3.60068429896322,1,1,1,1,1
"4",0.579603199842849,0,-0.182351454006844,0.336419545464856,0.428571428571429,1.97230376036095,7,0.239600470365657,-0.226634365863989,0.142857142857143,-0.927742828643625,0.0581880583329753,4,0.944485616799747,0.403604495129981,0.403604495129981,0.459961510295223,0.516318525460465,0.572675540625708,0.62903255579095,0.685389570956193,0.741746586121435,0.798103601286678,NA,NA,NA,0.117606108977065,0.142954708869781,0.168303308762496,0.193651908655212,0.219000508547927,0.244349108440643,0.269697708333358,0.295046308226074,0.320394908118789,0.345743508011505,0.37109210790422,4,2,0.926725372877749,0.385159197821727,0.385159197821727,0.399211220213636,0.422169785101182,0.437299291898725,0.457808029149545,0.48069822820884,0.498178141992529,0.520968974230372,0,0,0,0.506976344072358,0.578825117068703,0.649715003099163,0.720055166573713,0.790154060612698,0.859906105027816,0.92842456120564,0.993900810503186,0.999999984981175,0.999999984981175,0.999999984981175,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,0.506978813634442,0.578825310502532,0.649715243889157,0.720055760733163,0.790155225032513,0.859903951596286,0.928422039715313,0.993902078978073,1.00003461405434,1.00003461405434,1.00003461405434,6.92281086848958e-05,0.575082224386677,0.648741599818321,0.719852038860633,0.79014474871062,0.859902393923928,0.928421985828463,0.993902078972857,1.00003461405434,1.00003461405434,1.00003461405434,1,1,1,1,1,1,1,1,1,1,1,0.507,0.579,0.65,0.72,0.79,0.86,0.928,0.994,1,1,1,0,0.575,0.649,0.72,0.79,0.86,0.928,0.994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.507,0.579,0.65,0.72,0.79,0.86,0.928,0.994,1.03816300710277,1.09718962516032,1.16372480295248,0,0.575,0.649,0.72,0.79,0.86,0.928,0.994,1,1,1
"5",0.453626606791154,0.4,0.553156925504243,0.568639138130961,0,0.647009809284616,5,-0.763487305731587,-0.940349129559229,0.2,0.152215391123836,0.673790916794188,5,0.285242058982124,0.48837243386621,0.4,0.444186216933105,0.48837243386621,0.532558650799316,0.576744867732421,0.620931084665526,NA,NA,NA,NA,NA,0.226314916598072,0.271577899917686,0.3168408832373,0.362103866556915,0.407366849876529,0.452629833196143,0.497892816515758,0.543155799835372,0.588418783154987,0.633681766474601,0.678944749794216,5,2,0.265341117934258,0.487429279978136,0.425743210189593,0.457644316876859,0.487429279978136,0.523559970385642,0.560594620074262,0.610576557138503,0,0,0,0,0,0.153507415736062,0.216467643065566,0.278583749966298,0.339587586567732,0.399309606602332,0.457648445939057,0.51454467803231,0.569961185332654,0.623870050563153,0.676245047462205,0.727058405710338,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,0.153508130328997,0.216467352057885,0.278584557929212,0.339584811840683,0.399310449152029,0.457651594897632,0.514544556991294,0.569961734516462,0.623870568314708,0.676245431660188,0.727057673136501,0.421730112628125,0.468917658776765,0.509202706962035,0.545635227390119,0.57970008043994,0.6123115932042,0.64409612505188,0.675523367944405,0.707005634908934,0.738914224932914,0.771610793881646,1,1,1,1,1,1,1,1,1,1,1,0.154,0.216,0.279,0.34,0.399,0.458,0.515,0.57,0.624,0.676,0.727,0.422,0.469,0.509,0.546,0.58,0.612,0.644,0.676,0.707,0.739,0.772,1,1,1,1,1,1,1,1,1,1,1,0.154,0.216,0.279,0.34,0.399,0.458,0.515,0.57,0.624,0.676,0.727,0.422,0.469,0.509,0.546,0.58,0.612,0.644,0.676,0.707,0.739,0.772
"6",0.705301475745403,1,-0.301614793088225,0.850318587135633,0.666666666666667,-0.414630794850931,3,-0.360536022037973,0.0279951919411016,0.333333333333333,-0.247596679084836,-0.348172588463496,6,0.675986618739058,0.622767911254196,0.414171976452261,0.483703954719572,0.553235932986884,0.622767911254196,NA,NA,NA,NA,NA,NA,NA,0.171758014276542,0.219697587065892,0.267637159855243,0.315576732644593,0.363516305433944,0.411455878223294,0.459395451012645,0.507335023801995,0.555274596591346,0.603214169380696,0.651153742170047,6,1,0.369096585106712,0.565956446016389,0.394179003850499,0.466239252927903,0.514051367864302,0.565956446016389,0,0,0,0,0,0,0,0.282040571276855,0.337819713778746,0.395191243134584,0.454099354694922,0.51445312082893,0.576122452014697,0.638935974072209,0.702681592696887,0.767110544294236,0.831945041326172,0.896889190977476,0.61753320726301,0.622073967645394,0.6265495019025,0.630963007030217,0.635313983318435,0.639606281977489,0.643834925559573,0.648023058094104,0.652156872843998,0.656238207225186,0.66026481524988,0.28204198422605,0.337819265056291,0.395190852939463,0.45410468400135,0.514453074036736,0.576122869040491,0.638938374497369,0.702685969908348,0.767108581428197,0.83194461138489,0.896881327747704,0.249925531824208,0.287636378720133,0.322690399253066,0.35527290668303,0.385616307131535,0.413976292619527,0.440537797199908,0.465534154738417,0.489107865968782,0.511410472159679,0.532600411094815,0.618,0.622,0.627,0.631,0.635,0.64,0.644,0.648,0.652,0.656,0.66,0.282,0.338,0.395,0.454,0.514,0.576,0.639,0.703,0.767,0.832,0.897,0.25,0.288,0.323,0.355,0.386,0.414,0.441,0.466,0.489,0.511,0.533,0.618,0.622,0.627,0.631,0.635,0.64,0.644,0.648,0.652,0.656,0.66,0.282,0.338,0.395,0.454,0.514,0.576,0.639,0.703,0.767,0.832,0.897,0.25,0.288,0.323,0.355,0.386,0.414,0.441,0.466,0.489,0.511,0.533
"7",0.689342137264271,0.5,0.151678399441056,0.155516729522642,0.5,-0.0432446022463996,10,-0.00318294875556489,-0.283494995725779,0.3,1.30796598480107,0.167364901699306,7,0.101739165814099,0.501990711509619,0.401943959119033,0.42195330959715,0.441962660075268,0.461972010553385,0.481981361031502,0.501990711509619,0.522000061987737,0.542009412465854,0.562018762943971,0.582028113422088,0.602037463900206,0.240167920160739,0.290144554889268,0.340121189617798,0.390097824346328,0.440074459074858,0.490051093803388,0.540027728531917,0.590004363260447,0.639980997988977,0.689957632717507,0.739934267446037,7,2,0.198556577412753,0.502435362300378,0.427357971199536,0.442792363321545,0.460508582882172,0.47488893305203,0.490481553082289,0.502435362300378,0.531235490397661,0.542377267279549,0.563186932636987,0.590208440871852,0.617026405850712,0.141553154352764,0.204438769707942,0.267868687294092,0.330834297420663,0.392241587564566,0.451482472223737,0.508517853821323,0.563619041480364,0.617067533557986,0.668951332711742,0.719097540201804,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,0.141571418233017,0.204443328920421,0.267869771170519,0.330833909574839,0.392243853865774,0.451494968178647,0.508517454048491,0.56361952027984,0.61706866082025,0.668952170211582,0.719097679064535,0.121265246263576,0.151725586937687,0.174562375344813,0.193097041063044,0.2089711609957,0.223036953311136,0.235777355219999,0.247565420564016,0.258608861041654,0.269083020481704,0.279098181196931,1,1,1,1,1,1,1,1,1,1,1,0.142,0.204,0.268,0.331,0.392,0.451,0.509,0.564,0.617,0.669,0.719,0.121,0.152,0.175,0.193,0.209,0.223,0.236,0.248,0.259,0.269,0.279,1,1,1,1,1,1,1,1,1,1,1,0.142,0.204,0.268,0.331,0.392,0.451,0.509,0.564,0.617,0.669,0.719,0.121,0.152,0.175,0.193,0.209,0.223,0.236,0.248,0.259,0.269,0.279
"8",0.481639370334001,0,-0.0172381366017604,-0.00352620631431677,0.5,0.429973718885252,2,0.893633926174261,-0.217342979589447,1,-0.727343222675827,1.78611722335448,8,0.748721934929971,0.399955922421071,0.399955922421071,0.504577857394371,0.609199792367672,NA,NA,NA,NA,NA,NA,NA,NA,0.239166278045327,0.286957403312471,0.334748528579615,0.382539653846759,0.430330779113903,0.478121904381048,0.525913029648192,0.573704154915336,0.62149528018248,0.669286405449624,0.717077530716768,8,2,0.29609559152105,0.40182539991759,0.40182539991759,0.476535364678356,0.572461733098191,0,0,0,0,0,0,0,0,0.308865120833162,0.369907342189699,0.430006667353259,0.48920547734473,0.547543086289901,0.605056019099231,0.661778288513971,0.71774163691193,0.772975737725327,0.827508363750928,0.881365594321458,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,1.00003461405434,0.308872700356225,0.369907484513384,0.430006523317942,0.489217425747402,0.547540489136136,0.605055650536137,0.661779759612768,0.717732996549301,0.772975954818168,0.827508155495487,0.881368212033245,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,0,0,0,0,0,0,0,0,0,0,1,0.309,0.37,0.43,0.489,0.548,0.605,0.662,0.718,0.773,0.828,0.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.309,0.37,0.43,0.489,0.548,0.605,0.662,0.718,0.773,0.828,0.881,0,0,0,0,0,0,-0.539147932448948,-0.667244412617665,-0.67140111467536,-0.710620967142805,-0.861877114679221
"9",0.491059244854742,1,-0.344898203644104,-0.0463204646670815,0,-1.21207180088103,3,-0.711736473279244,-0.0165512978283902,0,-0.5685330600444,1.20870037290522,9,0.222276388339349,0.673455902524549,0.4,0.491151967508183,0.582303935016366,0.673455902524549,NA,NA,NA,NA,NA,NA,NA,0.182844837278695,0.219413804734435,0.255982772190174,0.292551739645913,0.329120707101652,0.365689674557391,0.40225864201313,0.438827609468869,0.475396576924608,0.511965544380348,0.548534511836087,9,1,0.397336669420063,0.57121392558484,0.374496173769508,0.463019162621675,0.508777472427379,0.57121392558484,0,0,0,0,0,0,0,0.32850857724966,0.379234157027055,0.431619224724386,0.485542807201076,0.540821411378709,0.597206243626682,0.654387381058592,0.712006215083896,0.769675617095155,0.827005085458346,0.883626485696722,0.714074049061655,0.71932923759825,0.72450485775529,0.729607667809615,0.734640166052271,0.739604709762583,0.744503525412252,0.749338717985858,0.754109238169941,0.758826096842599,0.763477491054942,0.328507673306366,0.379233190321066,0.43161861546527,0.485542944859514,0.540816025480811,0.59720663240231,0.654387320952572,0.712002453687991,0.769685478147486,0.827004884522384,0.883611892401536,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,0.714,0.719,0.725,0.73,0.735,0.74,0.745,0.749,0.754,0.759,0.763,0.329,0.379,0.432,0.486,0.541,0.597,0.654,0.712,0.77,0.827,0.884,1,1,1,1,1,1,1,1,1,1,1,0.714,0.719,0.725,0.73,0.735,0.74,0.745,0.749,0.754,0.759,0.763,0.329,0.379,0.432,0.486,0.541,0.597,0.654,0.712,0.77,0.827,0.884,1,1,1,1,1,1,1.50357797117871,1.75761460573348,1.83290900440665,2.18603853856679,2.49096168386801
"10",0.272578700731683,0,0.355877185988884,0.172649792619956,0.666666666666667,-0.582634217226059,3,0.805529763140815,-0.185860067360956,0.666666666666667,0.812847023655818,0.931632839622293,10,0.0468572336909815,0.402877496543666,0.402877496543666,0.475201873728376,0.547526250913087,0.619850628097797,NA,NA,NA,NA,NA,NA,NA,0.217181284700119,0.2632699406013,0.30935859650248,0.355447252403661,0.401535908304842,0.447624564206023,0.493713220107204,0.539801876008385,0.585890531909566,0.631979187810747,0.678067843711928,10,1,0.00750704945072898,0.413044409838339,0.413044409838339,0.471661919064596,0.494661342731523,0.552344512185002,0,0,0,0,0,0,0,0.239516856393491,0.314747530104177,0.393657972733165,0.475002067153328,0.557068637528078,0.637992757992882,0.716149247107662,0.790420339891426,0.860242612787381,0.925495186228017,0.986340637019415,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,0.239516082521406,0.314747440325618,0.393658999807294,0.474995527172886,0.557074094023454,0.637992503844712,0.716149080517504,0.790415971308552,0.860244305160966,0.925506350261271,0.986334340427124,0.839753211059189,0.846291956881667,0.853371822410582,0.861125896986384,0.869696916180744,0.879355049098336,0.890513674835173,0.903876686393212,0.920864082150538,0.944953708534319,0.986607298265346,0,0,0,0,0,0,0,0,0,0,0,0.24,0.315,0.394,0.475,0.557,0.638,0.716,0.79,0.86,0.926,0.986,0.84,0.846,0.853,0.861,0.87,0.879,0.891,0.904,0.921,0.945,0.987,-3.37577419279272,-3.28498051700387,-3.14914977934199,-3.14670616098239,-3.11994627911102,-3.07144046881849,-2.97353534665639,-2.91304240015935,-2.86385351183522,-2.77287161376571,-2.74211151776647,0.24,0.315,0.394,0.475,0.557,0.638,0.716,0.79,0.86,0.926,0.986,0.84,0.846,0.853,0.861,0.87,0.879,0.891,0.904,0.921,0.945,0.987
