"Y","A","X1","X2","X3","X4","X5M","U1","U2","U3","U4","U5","GP","True.PS","True.OR","True.OR.0","True.OR.1","True.OR.2","True.OR.3","True.OR.4","True.OR.5","True.OR.6","True.OR.7","True.OR.8","True.OR.9","True.OR.10","True.Rule.0.45","True.Rule.0.46","True.Rule.0.47","True.Rule.0.48","True.Rule.0.49","True.Rule.0.5","True.Rule.0.51","True.Rule.0.52","True.Rule.0.53","True.Rule.0.54","True.Rule.0.55","GP","SSID","PS.Est","OR.Est","OR.Est.0","OR.Est.1","OR.Est.2","OR.Est.3","OR.Est.4","OR.Est.5","OR.Est.6","OR.Est.7","OR.Est.8","OR.Est.9","OR.Est.10","Indirect.OR.Rule0.45","Indirect.OR.Rule0.46","Indirect.OR.Rule0.47","Indirect.OR.Rule0.48","Indirect.OR.Rule0.49","Indirect.OR.Rule0.5","Indirect.OR.Rule0.51","Indirect.OR.Rule0.52","Indirect.OR.Rule0.53","Indirect.OR.Rule0.54","Indirect.OR.Rule0.55","IPW.Starting0.45","IPW.Starting0.46","IPW.Starting0.47","IPW.Starting0.48","IPW.Starting0.49","IPW.Starting0.5","IPW.Starting0.51","IPW.Starting0.52","IPW.Starting0.53","IPW.Starting0.54","IPW.Starting0.55","OR.Starting0.45","OR.Starting0.46","OR.Starting0.47","OR.Starting0.48","OR.Starting0.49","OR.Starting0.5","OR.Starting0.51","OR.Starting0.52","OR.Starting0.53","OR.Starting0.54","OR.Starting0.55","DR.Starting0.45","DR.Starting0.46","DR.Starting0.47","DR.Starting0.48","DR.Starting0.49","DR.Starting0.5","DR.Starting0.51","DR.Starting0.52","DR.Starting0.53","DR.Starting0.54","DR.Starting0.55"
0.500306629997835,0.142857142857143,0.235403232434742,0.0838235171264674,0.714285714285714,-0.127600931287244,7,-0.324490923097369,0.0987449377462879,0.428571428571429,-0.610926245638186,1.09873969831748,1,0.106753981043026,0.430184577074868,0.401496848520115,0.430184577074868,0.458872305629621,0.487560034184373,0.516247762739126,0.544935491293879,0.573623219848631,0.602310948403384,NA,NA,NA,0.241532599095776,0.291329899214706,0.341127199333636,0.390924499452567,0.440721799571497,0.490519099690428,0.540316399809358,0.590113699928289,0.639911000047219,0.689708300166149,0.73950560028508,1,1,0.0289941411373014,0.443064389974509,0.425737937071857,0.443064389974509,0.477474092009368,0.50614549878928,0.528214683294504,0.574323903798308,0.595271603561152,0.614229986253668,0,0,0,0.151604532869212,0.204128164198166,0.254955882491384,0.304838671108335,0.354090461006007,0.402799074300383,0.45095918603414,0.498569220966663,0.545698273031431,0.592526643395906,0.639370730026035,0.00381928636554639,0.00390575946067938,0.00399233043487043,0.00407899948113657,0.00416576679302598,0.0042526325646197,0.00433959699053334,0.00442666026591881,0.00451382258646599,0.00460108414840454,0.00468844514850559,0.151601061731701,0.204128719565433,0.2549589208131,0.304835282657555,0.354093896382633,0.402798764469518,0.450960971737091,0.49856188989959,0.545696867653412,0.592518763540625,0.63938261369692,0.00176097736249985,0.00250539476665516,0.00324554371138882,0.00399200779291388,0.00474571882737108,0.00550093119446744,0.00626398851884574,0.00703505842188466,0.00785497866638879,0.00864252028724145,0.00943852900567337
0.498888229069713,0.142857142857143,-0.0793496040687097,0.0328447311096322,0.428571428571429,0.353403442790156,7,-0.392715574526309,0.213511004570758,0.428571428571429,2.44673259510044,-0.666950583697455,2,0.396058546910469,0.429815436357431,0.400351907833317,0.429815436357431,0.459278964881545,0.488742493405659,0.518206021929773,0.547669550453887,0.577133078978,0.606596607502114,NA,NA,NA,0.240724208895605,0.289210303404015,0.337696397912425,0.386182492420835,0.434668586929246,0.483154681437656,0.531640775946067,0.580126870454477,0.628612964962888,0.677099059471298,0.725585153979708,2,1,0.191055040971516,0.442013046127989,0.420900409274934,0.442013046127989,0.467021062522318,0.488822077391159,0.499198057745239,0.55260235250636,0.57076511973936,0.587831451732711,0,0,0,0.187264282809015,0.251077814569978,0.314912287628397,0.377714845552896,0.438310259812979,0.496012797820303,0.550818093656367,0.603244726386201,0.654124669158722,0.704504871821765,0.755691282029945,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,0.187283154530481,0.251078057369647,0.314911919856329,0.377716488622198,0.438309339772305,0.496013774121834,0.550821344015775,0.603242918221141,0.654122000814292,0.704506815386899,0.755691637769343,0.0141088291231111,0.0195653881965887,0.0253692711084383,0.0316281877366377,0.038427647120267,0.0459091960918685,0.0542197308363053,0.0636966846513971,0.0747096202414001,0.69904349053564,0.753874530088455
0.679065705261418,0.8,0.408817556815805,-0.077192032393085,0.6,-1.3173712561263,5,-0.492276341406165,-0.200024914000037,0.8,-1.71478219620837,-0.569703859703216,3,0.378846774902493,0.628260800572816,0.398842119514104,0.456196789778782,0.51355146004346,0.570906130308138,0.628260800572816,0.685615470837494,NA,NA,NA,NA,NA,0.178391333259576,0.213262076841057,0.248132820422538,0.28300356400402,0.317874307585501,0.352745051166983,0.387615794748464,0.422486538329945,0.457357281911427,0.492228025492908,0.52709876907439,3,1,0.0923084881540028,0.626042089931763,0.487393353548634,0.507161464644433,0.545790719670242,0.568309465551133,0.626042089931763,0.645732669955635,0,0,0,0,0,5.74917631517877e-11,5.74917631517877e-11,5.74917631517877e-11,4.06170689403704e-11,0.0252140497918532,0.108902477811724,0.182331516150494,0.250618632433873,0.31559443772131,0.378011916014022,0.438210014534992,0.373881299010037,0.37630197476568,0.378694570354148,0.381055863576645,0.383386997658858,0.385689051169521,0.387966621084918,0.39021263061803,0.392430701804414,0.394626875025943,0.396791390078106,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,0.0251997641148137,0.108900465899664,0.182337649124296,0.250633374080838,0.315594327058272,0.378013691925389,0.438209569472232,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,0.0252101352974438,0.106381681353859,0.168635509131821,0.217037839773346,0.256042076874979,0.288699296402789,0.316920336606629
0.362827195571373,0,-0.50272909824829,-0.304075545678534,0.625,0.375862960756362,8,0.797060496308576,0.467298461622856,0.375,-0.318967518592106,0.78593769645042,4,0.138196997795555,0.395248819598773,0.395248819598773,0.421131775631701,0.44701473166463,0.472897687697558,0.498780643730486,0.524663599763415,0.550546555796343,0.576429511829271,0.6023124678622,NA,NA,0.264417153181675,0.312711482407817,0.361005811633959,0.409300140860101,0.457594470086243,0.505888799312385,0.554183128538527,0.602477457764669,0.650771786990811,0.699066116216953,0.747360445443095,4,2,0.218830953387166,0.41092832636134,0.41092832636134,0.430527551993703,0.441898473957431,0.453232057249667,0.466053908140832,0.484719584288096,0.514392760454901,0.5320304959021,0.551258007315058,0,0,0.328534337151625,0.414843775799203,0.492366000502569,0.562203977438802,0.62642073858418,0.687014317940767,0.745759551423973,0.804295214335845,0.864199315972911,0.926773895155163,0.99180478670366,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,0.328532830064844,0.414854381736007,0.492367098686598,0.562206041795123,0.626417277351561,0.687014669966714,0.745756390328597,0.804293997204268,0.86420024677849,0.926767722077709,0.991805306314413,0.374216915381954,0.433651906101359,0.498754972936099,0.564112300680448,0.626930771970944,0.687134393246103,0.745779806241127,0.804296764228995,0.864200404339839,0.926767714691283,0.991805306300031
0.817457560573417,1,-0.484324856808465,-1.07202368106749,0.7,-1.40918840165337,10,-0.333839025070868,-0.49111402665686,0.5,0.423480272111357,0.336591135516019,5,0.940539297637097,0.680530183149037,0.381239585581319,0.411168645338091,0.441097705094863,0.471026764851634,0.500955824608406,0.530884884365178,0.56081394412195,0.590743003878722,0.620672063635494,0.650601123392265,0.680530183149037,0.229744652780558,0.263156995437722,0.296569338094886,0.32998168075205,0.363394023409214,0.396806366066378,0.430218708723542,0.463631051380706,0.49704339403787,0.530455736695034,0.563868079352199,5,1,0.627320285833006,0.661392689338556,0.502949050473706,0.512919792135372,0.525755355063893,0.544102294929357,0.558211639728599,0.572220461845151,0.580669531862195,0.600841511747246,0.641170439596604,0.650948386257995,0.661392689338556,5.74917631517877e-11,5.74917631517877e-11,5.74917631517877e-11,5.74917631517877e-11,5.74917631517877e-11,6.44108310373013e-11,0.0648102689947271,0.142969853020774,0.213781555176356,0.282214725477094,0.350458004678233,0.899116542549519,0.90109906919973,0.903042605269892,0.904957885255339,0.906826503403731,0.908649485398907,0.910450382362988,0.912228219827919,0.913967308908027,0.915678229353057,0.917360670276245,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,0.0648126636558473,0.142967954105845,0.213782514485034,0.282215017389941,0.350462155176652,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,0.0648126637902861,0.142967947376123,0.213782234955246,0.282205796656444,0.35041094703585
0.318716862526005,0.111111111111111,0.173289372882312,0.206986537292854,0.555555555555556,0.214600995364253,9,-0.110294940896849,-0.362584504688687,0.555555555555556,-1.94585246085651,-1.44607947275427,6,0.256528090817034,0.425352888502464,0.402874813017956,0.425352888502464,0.447830963986971,0.470309039471479,0.492787114955986,0.515265190440493,0.537743265925001,0.560221341409508,0.582699416894015,0.605177492378523,NA,0.232943958681101,0.282374841315022,0.331805723948943,0.381236606582865,0.430667489216786,0.480098371850707,0.529529254484629,0.578960137118551,0.628391019752472,0.677821902386393,0.727252785020315,6,1,0.138599366202664,0.413272085592819,0.402179012766896,0.413272085592819,0.431225241892158,0.470771675568622,0.496072329744542,0.517766987561052,0.534301885710754,0.569810147948984,0.58067495231465,0.592711910654287,0,0.265970478960168,0.308146858141176,0.350211265746489,0.392781064901013,0.436271196615805,0.48091321147688,0.526759892690383,0.573718619934524,0.62164786842506,0.670521014512732,0.720635695634876,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,0.265971377512635,0.308148780008151,0.350216412611301,0.392779817464592,0.436270655353633,0.480914985332647,0.526759439007583,0.57371940317457,0.621647040895996,0.670521444076893,0.720633011488184,0.414695798294176,0.431482719534423,0.450073234190602,0.470849330809534,0.49438649352821,0.521326875505935,0.552321607052003,0.587988438927895,0.628438690571718,0.67318568290157,0.721455536493801
0.491581540731441,0.142857142857143,0.197601665879076,-0.243010378502784,0.571428571428571,0.185591311885861,7,0.108707601401334,-0.201836209945098,0.714285714285714,0.431208492845644,-0.730625673904362,7,0.307238949070528,0.425345881271728,0.396528423164246,0.425345881271728,0.45416333937921,0.482980797486693,0.511798255594175,0.540615713701657,0.569433171809139,0.598250629916622,NA,NA,NA,0.265075311720108,0.314648435874334,0.36422156002856,0.413794684182786,0.463367808337013,0.512940932491239,0.562514056645465,0.612087180799691,0.661660304953917,0.711233429108144,0.76080655326237,7,2,0.0903097125308153,0.434099692738934,0.41168915163984,0.434099692738934,0.448256088118076,0.462560119299535,0.483145064566264,0.506469279162009,0.53522708969077,0.557062298499912,0,0,0,0.29853205032587,0.380467432514576,0.457617640323911,0.529592795177329,0.596956340406102,0.66057052137286,0.721338640632305,0.780155664517225,0.837958831702648,0.895860656350356,0.955445699064442,0.0127551229272465,0.0130630317570177,0.0133721581274445,0.0136825133168224,0.0139941087891263,0.0143069561979825,0.0146210673907437,0.0149364544126717,0.0152531295112346,0.0155711051405155,0.0158903939657391,0.298536561307234,0.380470635361122,0.45761890597713,0.529591064489978,0.59696134165594,0.6605715155529,0.721335511316731,0.780156208455747,0.837960494607245,0.895857706986015,0.955457372765283,0.00875637399951823,0.0111829701469897,0.0136999429508872,0.0162959254631035,0.0189986623270286,0.0217659611959549,0.0246604389248391,0.0276373793950288,0.0307622996245218,0.0340072261229097,0.0374280410672412
0.53360852902733,0.444444444444444,-0.692331627283419,0.434024731356734,0.888888888888889,0.0929894514871265,9,-0.0738277530972877,0.406800914287653,0.444444444444444,-0.354319875939356,0.297760512982557,8,0.237439608311314,0.498726039320991,0.40964499403015,0.43191525535286,0.454185516675571,0.476455777998281,0.498726039320991,0.520996300643702,0.543266561966412,0.565536823289123,0.587807084611833,0.610077345934544,NA,0.201339781659099,0.251231926839185,0.30112407201927,0.351016217199355,0.400908362379441,0.450800507559526,0.500692652739612,0.550584797919697,0.600476943099783,0.650369088279868,0.700261233459954,8,1,0.126703713461976,0.489597658852484,0.399818186158065,0.41526810439479,0.43490860298865,0.47247060448972,0.489597658852484,0.50016352663229,0.518732857103977,0.553926496359201,0.568328241729233,0.583499844207952,0,0.266861273595542,0.315034499247356,0.365142799214656,0.417691860985616,0.472467597229713,0.528411012698135,0.584031600441964,0.638219595245518,0.69074233496632,0.74220344382634,0.793864916730013,0.240790141624672,0.243003426171595,0.245208216255893,0.24739966518519,0.249570614831436,0.251776559532461,0.253938652814861,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,0.266861488533097,0.315034167401522,0.365143005436273,0.417688501197016,0.472467964782074,0.528411711459071,0.584032887789262,0.638219115340889,0.690742590862646,0.742202889330004,0.793864434638488,0.182709736374558,0.202291361752177,0.22059183299405,0.238045735358407,0.255054874843832,0.27188759183458,0.288813346635719,0.30613657855844,0.324173619886453,0.343414392861468,0.364602728647485
0.478036052963305,0.4,-0.0459662832093197,0.32156049890158,0.8,0.481923132586924,10,-0.146369482683931,0.396383430193706,0.8,-0.377640069046898,1.77869029450228,9,0.144525197103543,0.49107620809248,0.406431209978032,0.427592459506644,0.448753709035256,0.469914958563868,0.49107620809248,0.512237457621091,0.533398707149703,0.554559956678315,0.575721206206927,0.596882455735539,0.618043705264151,0.20588949609549,0.253145684755234,0.300401873414977,0.347658062074721,0.394914250734465,0.442170439394208,0.489426628053952,0.536682816713696,0.58393900537344,0.631195194033183,0.678451382692927,9,1,0.120595721846419,0.476936726406054,0.402456854303535,0.413431057877447,0.425570893940737,0.454796893458503,0.476936726406054,0.488515925225032,0.499640835429311,0.528048146577959,0.569489629235108,0.584111229177611,0.600111340281932,0.29041799461726,0.341683534841046,0.393959470936038,0.446933540911833,0.499372633191871,0.549777053943974,0.597217643749558,0.641607375594371,0.683447015460254,0.723518011223444,0.762737375779714,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,0.290426870118214,0.341684922749277,0.393960036583359,0.446934147535579,0.499376866146821,0.549789480765803,0.597231066674376,0.641608119769556,0.683447401843649,0.723518641252495,0.762729597632521,0.281980033400754,0.331047059086593,0.382002650567516,0.435104191485037,0.489280659781711,0.542280044964043,0.592231011318659,0.638550808339725,0.681690365863359,0.722579405056635,0.762280764684494
0.416737256530334,0.166666666666667,0.682716346319851,0.467247185531577,0.166666666666667,0.0840356183166772,6,-0.563601083984817,0.128879343895958,0.666666666666667,1.33169516327488,-1.10137779202103,10,0.0594514068312191,0.435339046482597,0.401946863273048,0.435339046482597,0.468731229692146,0.502123412901695,0.535515596111244,0.568907779320793,0.602299962530342,NA,NA,NA,NA,0.239842243045325,0.289754123805193,0.33966600456506,0.389577885324928,0.439489766084796,0.489401646844664,0.539313527604532,0.5892254083644,0.639137289124268,0.689049169884136,0.738961050644004,10,2,0.13190468251144,0.420073947502594,0.394367005937461,0.420073947502594,0.437381144386832,0.456228626576897,0.484717940734878,0.516840093114104,0.542286916266794,0,0,0,0,0.420351434124223,0.491960869158111,0.559629111035739,0.623917763829237,0.685576322199073,0.745410079607196,0.804256705820329,0.863029567847229,0.922826748071813,0.985161600661501,0.999999984981175,0.027258538255903,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,0.420352907988129,0.491961612120556,0.559629587915669,0.623915763052274,0.685576503359599,0.74540369204552,0.804257760438096,0.863025083156768,0.922825092585932,0.985160356478922,1.00003461405434,0.44610157085524,0.507405000055644,0.568130176706336,0.628170061952023,0.687474283106238,0.746116243195361,0.804469275331099,0.863065938516432,0.922827168996883,0.985160246105169,1.00003461405434
0.378230767729663,0.75,0.499431222021289,-0.587362238959102,0.5,-0.601668739531158,8,0.307716210308143,-0.469345343361542,0.875,-0.84508118610654,-0.86241448316078,11,0.311209993801403,0.556233169717849,0.392657972013011,0.419920504963818,0.447183037914624,0.47444557086543,0.501708103816237,0.528970636767043,0.556233169717849,0.583495702668656,0.610758235619462,NA,NA,0.262915904083725,0.30876637594764,0.354616847811555,0.40046731967547,0.446317791539385,0.4921682634033,0.538018735267215,0.58386920713113,0.629719678995045,0.67557015085896,0.721420622722875,11,2,0.30129741322729,0.567977493186266,0.43906067877369,0.463811681991651,0.480448740655312,0.497756749034226,0.516151516382081,0.538507289426614,0.567977493186266,0.586139793639374,0.605446544290379,0,0,0.058734790428881,0.118186763998865,0.181978453423514,0.24824240387501,0.314888636947161,0.380212256110795,0.443231884793613,0.503670726150669,0.561756027340448,0.618018833920044,0.673168362624568,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,1.00003461405434,0.0587339566732377,0.118189824000997,0.181980594123369,0.248242434371579,0.314888544844856,0.380213949896098,0.443218722060411,0.503670243572197,0.561756424777555,0.618018176965248,0.673166532548195,0.865454761591543,0.873396742727763,0.881035806776471,0.888431242278759,0.895656849883705,0.902756352946414,0.909781032199027,0.916781273278596,0.923813004579787,0.930934159489857,0.938229949272693
1.08367782529427,1,-0.436147149927097,-0.0629824545434221,0.5,-1.93844295485899,6,-0.200142180703563,0.0487358579914827,0.333333333333333,-1.18121085788573,0.810023927890618,12,0.722142892369557,0.787090773780329,0.399212719318207,0.463859061728561,0.528505404138915,0.593151746549268,0.657798088959622,0.722444431369976,0.787090773780329,NA,NA,NA,NA,0.130936205587141,0.156717504335448,0.182498803083755,0.208280101832062,0.234061400580368,0.259842699328675,0.285623998076982,0.311405296825289,0.337186595573596,0.362967894321903,0.38874919307021,12,2,0.864054439918646,0.702042406025435,0.50146957426349,0.541805647491615,0.573942965428125,0.607497504262328,0.645897310084405,0.677507558317763,0.702042406025435,0,0,0,0,5.74917631517877e-11,5.74917631517877e-11,5.74917631517877e-11,5.74917631517877e-11,5.74917631517877e-11,5.74917631517877e-11,0.0358649195057758,0.0793876893629765,0.124309849361849,0.170377752382017,0.21731437811782,0.842972740684397,0.846052049964089,0.849099052399813,0.852071231880432,0.85501571716153,0.857898820275867,0.860731010363558,0.863525618120766,0.866271167601191,0.868973810150426,0.871635001539782,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,0.0358638841033517,0.0793902434361567,0.124309481727562,0.170378106441296,0.217313995959594,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,6.92281086848958e-05,0.0358623908563522,0.079389592893639,0.12430209255424,0.170327807936206,0.217094889121963
0.525288010709484,0.6,-0.249724100151234,-0.122810172243756,0.4,-0.458642479388404,10,-0.567078720665805,0.0714015933793818,0.7,1.8916640750341,0.714040061439806,13,0.148938260866885,0.525082485994549,0.398771898277562,0.41982366289706,0.440875427516558,0.461927192136056,0.482978956755553,0.504030721375051,0.525082485994549,0.546134250614047,0.567186015233544,0.588237779853042,0.60928954447254,0.243343504206726,0.29084546036454,0.338347416522354,0.385849372680168,0.433351328837982,0.480853284995796,0.52835524115361,0.575857197311424,0.623359153469238,0.670861109627052,0.718363065784866,13,2,0.113384116483159,0.486417220572859,0.394861324544679,0.412012319504911,0.428715207192072,0.44139100074385,0.454181544056389,0.468284891384589,0.486417220572859,0.504168718827833,0.52692908267087,0.54134139180074,0.556907006115814,0.360800527167071,0.428259918666561,0.492613425860606,0.553749123075775,0.612121358133161,0.668458067281418,0.723633192001153,0.778657961657297,0.834737036693442,0.893292763275106,0.955501845415514,0.384212361816109,0.386638832601779,0.389045588755615,0.391433650424964,0.393804451354292,0.396159081924276,0.398498589631642,0.400823973389581,0.403137308974949,0.405438429081898,0.407726489907431,0.360802416817711,0.428260972176822,0.492614170633287,0.553754710549491,0.612119123604356,0.668457970762035,0.723632885965554,0.778658464106869,0.834736102318602,0.893293793425392,0.955501162293886,0.287715277076527,0.318201371099063,0.344861820831833,0.368987006822245,0.391412120894032,0.412752487223542,0.433494917438005,0.454068012447171,0.474939687350791,0.496652897861474,0.520062393337787
