"Y","A","X1","X2","X3","X4","X5M","U1","U2","U3","U4","U5","GP","True.PS","True.OR","True.OR.0","True.OR.1","True.OR.2","True.OR.3","True.OR.4","True.OR.5","True.OR.6","True.OR.7","True.OR.8","True.OR.9","True.OR.10","True.Rule.0.45","True.Rule.0.46","True.Rule.0.47","True.Rule.0.48","True.Rule.0.49","True.Rule.0.5","True.Rule.0.51","True.Rule.0.52","True.Rule.0.53","True.Rule.0.54","True.Rule.0.55"
0.500306629997835,0.142857142857143,0.235403232434742,0.0838235171264674,0.714285714285714,-0.127600931287244,7,-0.324490923097369,0.0987449377462879,0.428571428571429,-0.610926245638186,1.09873969831748,1,0.106753981043026,0.430184577074868,0.401496848520115,0.430184577074868,0.458872305629621,0.487560034184373,0.516247762739126,0.544935491293879,0.573623219848631,0.602310948403384,NA,NA,NA,0.241532599095776,0.291329899214706,0.341127199333636,0.390924499452567,0.440721799571497,0.490519099690428,0.540316399809358,0.590113699928289,0.639911000047219,0.689708300166149,0.73950560028508
0.498888229069713,0.142857142857143,-0.0793496040687097,0.0328447311096322,0.428571428571429,0.353403442790156,7,-0.392715574526309,0.213511004570758,0.428571428571429,2.44673259510044,-0.666950583697455,2,0.396058546910469,0.429815436357431,0.400351907833317,0.429815436357431,0.459278964881545,0.488742493405659,0.518206021929773,0.547669550453887,0.577133078978,0.606596607502114,NA,NA,NA,0.240724208895605,0.289210303404015,0.337696397912425,0.386182492420835,0.434668586929246,0.483154681437656,0.531640775946067,0.580126870454477,0.628612964962888,0.677099059471298,0.725585153979708
0.679065705261418,0.8,0.408817556815805,-0.077192032393085,0.6,-1.3173712561263,5,-0.492276341406165,-0.200024914000037,0.8,-1.71478219620837,-0.569703859703216,3,0.378846774902493,0.628260800572816,0.398842119514104,0.456196789778782,0.51355146004346,0.570906130308138,0.628260800572816,0.685615470837494,NA,NA,NA,NA,NA,0.178391333259576,0.213262076841057,0.248132820422538,0.28300356400402,0.317874307585501,0.352745051166983,0.387615794748464,0.422486538329945,0.457357281911427,0.492228025492908,0.52709876907439
0.362827195571373,0,-0.50272909824829,-0.304075545678534,0.625,0.375862960756362,8,0.797060496308576,0.467298461622856,0.375,-0.318967518592106,0.78593769645042,4,0.138196997795555,0.395248819598773,0.395248819598773,0.421131775631701,0.44701473166463,0.472897687697558,0.498780643730486,0.524663599763415,0.550546555796343,0.576429511829271,0.6023124678622,NA,NA,0.264417153181675,0.312711482407817,0.361005811633959,0.409300140860101,0.457594470086243,0.505888799312385,0.554183128538527,0.602477457764669,0.650771786990811,0.699066116216953,0.747360445443095
0.817457560573417,1,-0.484324856808465,-1.07202368106749,0.7,-1.40918840165337,10,-0.333839025070868,-0.49111402665686,0.5,0.423480272111357,0.336591135516019,5,0.940539297637097,0.680530183149037,0.381239585581319,0.411168645338091,0.441097705094863,0.471026764851634,0.500955824608406,0.530884884365178,0.56081394412195,0.590743003878722,0.620672063635494,0.650601123392265,0.680530183149037,0.229744652780558,0.263156995437722,0.296569338094886,0.32998168075205,0.363394023409214,0.396806366066378,0.430218708723542,0.463631051380706,0.49704339403787,0.530455736695034,0.563868079352199
0.318716862526005,0.111111111111111,0.173289372882312,0.206986537292854,0.555555555555556,0.214600995364253,9,-0.110294940896849,-0.362584504688687,0.555555555555556,-1.94585246085651,-1.44607947275427,6,0.256528090817034,0.425352888502464,0.402874813017956,0.425352888502464,0.447830963986971,0.470309039471479,0.492787114955986,0.515265190440493,0.537743265925001,0.560221341409508,0.582699416894015,0.605177492378523,NA,0.232943958681101,0.282374841315022,0.331805723948943,0.381236606582865,0.430667489216786,0.480098371850707,0.529529254484629,0.578960137118551,0.628391019752472,0.677821902386393,0.727252785020315
0.491581540731441,0.142857142857143,0.197601665879076,-0.243010378502784,0.571428571428571,0.185591311885861,7,0.108707601401334,-0.201836209945098,0.714285714285714,0.431208492845644,-0.730625673904362,7,0.307238949070528,0.425345881271728,0.396528423164246,0.425345881271728,0.45416333937921,0.482980797486693,0.511798255594175,0.540615713701657,0.569433171809139,0.598250629916622,NA,NA,NA,0.265075311720108,0.314648435874334,0.36422156002856,0.413794684182786,0.463367808337013,0.512940932491239,0.562514056645465,0.612087180799691,0.661660304953917,0.711233429108144,0.76080655326237
0.53360852902733,0.444444444444444,-0.692331627283419,0.434024731356734,0.888888888888889,0.0929894514871265,9,-0.0738277530972877,0.406800914287653,0.444444444444444,-0.354319875939356,0.297760512982557,8,0.237439608311314,0.498726039320991,0.40964499403015,0.43191525535286,0.454185516675571,0.476455777998281,0.498726039320991,0.520996300643702,0.543266561966412,0.565536823289123,0.587807084611833,0.610077345934544,NA,0.201339781659099,0.251231926839185,0.30112407201927,0.351016217199355,0.400908362379441,0.450800507559526,0.500692652739612,0.550584797919697,0.600476943099783,0.650369088279868,0.700261233459954
0.478036052963305,0.4,-0.0459662832093197,0.32156049890158,0.8,0.481923132586924,10,-0.146369482683931,0.396383430193706,0.8,-0.377640069046898,1.77869029450228,9,0.144525197103543,0.49107620809248,0.406431209978032,0.427592459506644,0.448753709035256,0.469914958563868,0.49107620809248,0.512237457621091,0.533398707149703,0.554559956678315,0.575721206206927,0.596882455735539,0.618043705264151,0.20588949609549,0.253145684755234,0.300401873414977,0.347658062074721,0.394914250734465,0.442170439394208,0.489426628053952,0.536682816713696,0.58393900537344,0.631195194033183,0.678451382692927
0.416737256530334,0.166666666666667,0.682716346319851,0.467247185531577,0.166666666666667,0.0840356183166772,6,-0.563601083984817,0.128879343895958,0.666666666666667,1.33169516327488,-1.10137779202103,10,0.0594514068312191,0.435339046482597,0.401946863273048,0.435339046482597,0.468731229692146,0.502123412901695,0.535515596111244,0.568907779320793,0.602299962530342,NA,NA,NA,NA,0.239842243045325,0.289754123805193,0.33966600456506,0.389577885324928,0.439489766084796,0.489401646844664,0.539313527604532,0.5892254083644,0.639137289124268,0.689049169884136,0.738961050644004
